epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix
50,1.0294574737548827,0.5436241610738255,0.3469387755102041,0.24666666666666667,0.21533834586466166,0.3044345557771981,"[0.6666666666666666, 0.4, 0.16666666666666666, 0.0, 0.0]","[[12, 2, 4, 0, 0], [1, 4, 5, 0, 0], [3, 2, 1, 0, 0], [6, 2, 3, 0, 2], [2, 0, 0, 0, 0]]"
51,1.005876487493515,0.6644295302013423,0.20408163265306123,0.15846153846153846,0.1035294117647059,0.13013205282112847,"[0.0, 0.1, 0.0, 0.6923076923076923, 0.0]","[[0, 2, 2, 13, 1], [0, 1, 3, 6, 0], [0, 3, 0, 2, 1], [1, 1, 1, 9, 1], [0, 0, 0, 2, 0]]"
52,0.9792726874351502,0.6711409395973155,0.22448979591836735,0.20205128205128203,0.17449494949494948,0.22116573902288186,"[0.16666666666666666, 0.6, 0.16666666666666666, 0.07692307692307693, 0.0]","[[3, 8, 4, 1, 2], [0, 6, 4, 0, 0], [0, 4, 1, 0, 1], [1, 4, 3, 1, 4], [0, 1, 0, 1, 0]]"
53,0.9745160102844238,0.6577181208053692,0.3673469387755102,0.252991452991453,0.20134453781512604,0.2968273023495112,"[0.7777777777777778, 0.0, 0.3333333333333333, 0.15384615384615385, 0.0]","[[14, 0, 4, 0, 0], [4, 0, 5, 1, 0], [4, 0, 2, 0, 0], [8, 0, 3, 2, 0], [1, 0, 0, 1, 0]]"
54,0.9231201112270355,0.6577181208053692,0.40816326530612246,0.29333333333333333,0.22029897718332023,0.32036480996804695,"[0.6666666666666666, 0.8, 0.0, 0.0, 0.0]","[[12, 4, 2, 0, 0], [0, 8, 2, 0, 0], [1, 5, 0, 0, 0], [10, 2, 0, 0, 1], [0, 2, 0, 0, 0]]"
55,0.9440836906433105,0.7248322147651006,0.22448979591836735,0.1700854700854701,0.15438596491228068,0.2237737200143215,"[0.2222222222222222, 0.0, 0.16666666666666666, 0.46153846153846156, 0.0]","[[4, 1, 4, 8, 1], [0, 0, 5, 5, 0], [0, 2, 1, 2, 1], [2, 1, 3, 6, 1], [0, 0, 0, 2, 0]]"
56,0.9951159179210662,0.6778523489932886,0.22448979591836735,0.25470085470085474,0.14605263157894738,0.15984156820622986,"[0.05555555555555555, 0.0, 0.8333333333333334, 0.38461538461538464, 0.0]","[[1, 1, 7, 8, 1], [0, 0, 7, 3, 0], [0, 0, 5, 1, 0], [0, 0, 7, 5, 1], [0, 0, 0, 2, 0]]"
57,0.934975516796112,0.6845637583892618,0.3673469387755102,0.27111111111111114,0.2147747747747748,0.3074094502665931,"[0.5555555555555556, 0.8, 0.0, 0.0, 0.0]","[[10, 4, 2, 0, 2], [0, 8, 2, 0, 0], [1, 4, 0, 0, 1], [8, 2, 1, 0, 2], [0, 2, 0, 0, 0]]"
58,0.9424631297588348,0.5973154362416108,0.3469387755102041,0.22854700854700855,0.20972636194065725,0.31209973364958926,"[0.7222222222222222, 0.1, 0.16666666666666666, 0.15384615384615385, 0.0]","[[13, 0, 4, 1, 0], [4, 1, 5, 0, 0], [3, 2, 1, 0, 0], [7, 1, 3, 2, 0], [1, 0, 0, 1, 0]]"
59,1.0691073000431062,0.6912751677852349,0.10204081632653061,0.06837606837606838,0.08424908424908426,0.13119533527696794,"[0.1111111111111111, 0.0, 0.0, 0.23076923076923078, 0.0]","[[2, 1, 4, 6, 5], [0, 0, 5, 1, 4], [0, 3, 0, 2, 1], [1, 1, 3, 3, 5], [0, 1, 0, 1, 0]]"
60,0.911835390329361,0.6711409395973155,0.24489795918367346,0.19999999999999998,0.171131221719457,0.24181364853633763,"[0.3333333333333333, 0.5, 0.16666666666666666, 0.0, 0.0]","[[6, 7, 4, 0, 1], [0, 5, 5, 0, 0], [0, 5, 1, 0, 0], [2, 5, 4, 0, 2], [0, 2, 0, 0, 0]]"
61,0.9340627312660217,0.6644295302013423,0.40816326530612246,0.30085470085470084,0.2783850931677018,0.39368741285334014,"[0.3888888888888889, 0.5, 0.0, 0.6153846153846154, 0.0]","[[7, 2, 1, 8, 0], [0, 5, 2, 3, 0], [0, 4, 0, 2, 0], [3, 1, 1, 8, 0], [0, 1, 0, 1, 0]]"
62,0.9493342816829682,0.6442953020134228,0.30612244897959184,0.20153846153846153,0.20883575883575886,0.31136238279095424,"[0.5, 0.2, 0.0, 0.3076923076923077, 0.0]","[[9, 1, 3, 4, 1], [1, 2, 4, 3, 0], [3, 2, 0, 1, 0], [5, 1, 2, 4, 1], [1, 0, 0, 1, 0]]"
63,1.0009451746940612,0.7181208053691275,0.32653061224489793,0.24871794871794867,0.1895238095238095,0.28202137998056365,"[0.6666666666666666, 0.0, 0.5, 0.07692307692307693, 0.0]","[[12, 0, 5, 0, 1], [1, 0, 8, 1, 0], [3, 0, 3, 0, 0], [5, 0, 5, 1, 2], [1, 0, 1, 0, 0]]"
64,0.9256318807601929,0.6845637583892618,0.32653061224489793,0.2791452991452991,0.20923344947735192,0.2701118775036147,"[0.1111111111111111, 0.9, 0.0, 0.38461538461538464, 0.0]","[[2, 10, 1, 4, 1], [0, 9, 1, 0, 0], [0, 5, 0, 1, 0], [1, 6, 1, 5, 0], [0, 1, 0, 1, 0]]"
65,0.9826983094215394,0.5704697986577181,0.24489795918367346,0.22170940170940168,0.19371008165575226,0.23766130269716423,"[0.1111111111111111, 0.6, 0.16666666666666666, 0.23076923076923078, 0.0]","[[2, 6, 5, 4, 1], [0, 6, 4, 0, 0], [0, 4, 1, 0, 1], [1, 4, 3, 3, 2], [0, 1, 0, 1, 0]]"
66,0.8716250777244567,0.6778523489932886,0.3469387755102041,0.25059829059829064,0.25744360902255636,0.36716280497161263,"[0.5555555555555556, 0.3, 0.16666666666666666, 0.23076923076923078, 0.0]","[[10, 2, 4, 1, 1], [0, 3, 6, 1, 0], [2, 3, 1, 0, 0], [5, 1, 3, 3, 1], [0, 1, 0, 1, 0]]"
67,0.8356867969036103,0.7516778523489933,0.30612244897959184,0.17948717948717946,0.15889328063241107,0.26401548761797206,"[0.6666666666666666, 0.0, 0.0, 0.23076923076923078, 0.0]","[[12, 0, 3, 2, 1], [4, 0, 4, 2, 0], [4, 1, 0, 1, 0], [7, 0, 2, 3, 1], [1, 0, 0, 1, 0]]"
68,0.7929284989833831,0.8120805369127517,0.30612244897959184,0.25504273504273506,0.24378643349231588,0.32819343953797736,"[0.2777777777777778, 0.6, 0.16666666666666666, 0.23076923076923078, 0.0]","[[5, 9, 3, 0, 1], [0, 6, 4, 0, 0], [0, 5, 1, 0, 0], [1, 6, 2, 3, 1], [0, 1, 0, 1, 0]]"
69,0.7860862672328949,0.8187919463087249,0.3469387755102041,0.2376068376068376,0.22115384615384617,0.3254186289900576,"[0.6111111111111112, 0.5, 0.0, 0.07692307692307693, 0.0]","[[11, 3, 3, 0, 1], [1, 5, 4, 0, 0], [2, 3, 0, 1, 0], [7, 2, 2, 1, 1], [0, 1, 0, 1, 0]]"
70,0.7806301921606064,0.7651006711409396,0.2857142857142857,0.1641025641025641,0.1421276595744681,0.24064264003473726,"[0.6666666666666666, 0.0, 0.0, 0.15384615384615385, 0.0]","[[12, 0, 4, 1, 1], [4, 0, 4, 2, 0], [4, 1, 0, 1, 0], [8, 0, 2, 2, 1], [1, 0, 0, 1, 0]]"
71,0.7728504359722137,0.7986577181208053,0.2653061224489796,0.2547008547008547,0.19044205495818395,0.24431277887499084,"[0.2222222222222222, 0.0, 0.6666666666666666, 0.38461538461538464, 0.0]","[[4, 1, 6, 6, 1], [0, 0, 6, 4, 0], [0, 0, 4, 1, 1], [2, 0, 5, 5, 1], [0, 0, 0, 2, 0]]"
72,0.8286299109458923,0.7046979865771812,0.40816326530612246,0.2976068376068376,0.24722222222222223,0.3596938775510204,"[0.6111111111111112, 0.8, 0.0, 0.07692307692307693, 0.0]","[[11, 5, 2, 0, 0], [0, 8, 2, 0, 0], [1, 4, 0, 1, 0], [6, 4, 1, 1, 1], [0, 1, 0, 1, 0]]"
73,0.8393689751625061,0.6510067114093959,0.32653061224489793,0.22222222222222224,0.14626262626262626,0.2142238713667285,"[0.7777777777777778, 0.0, 0.3333333333333333, 0.0, 0.0]","[[14, 0, 4, 0, 0], [6, 0, 4, 0, 0], [4, 0, 2, 0, 0], [11, 0, 2, 0, 0], [2, 0, 0, 0, 0]]"
74,0.8634284853935241,0.6241610738255033,0.2857142857142857,0.18666666666666665,0.14918648310387986,0.22599678169139992,"[0.6666666666666666, 0.1, 0.16666666666666666, 0.0, 0.0]","[[12, 2, 4, 0, 0], [5, 1, 4, 0, 0], [3, 2, 1, 0, 0], [7, 2, 2, 0, 2], [2, 0, 0, 0, 0]]"
75,0.830766475200653,0.738255033557047,0.24489795918367346,0.20820512820512818,0.20469675252283945,0.2669220752628028,"[0.16666666666666666, 0.4, 0.16666666666666666, 0.3076923076923077, 0.0]","[[3, 5, 5, 4, 1], [0, 4, 6, 0, 0], [0, 3, 1, 1, 1], [1, 3, 3, 4, 2], [0, 1, 0, 1, 0]]"
76,0.7639838516712188,0.7986577181208053,0.3469387755102041,0.21452991452991457,0.19,0.3081632653061225,"[0.6111111111111112, 0.0, 0.0, 0.46153846153846156, 0.0]","[[11, 0, 3, 4, 0], [2, 0, 4, 4, 0], [3, 1, 0, 2, 0], [5, 0, 2, 6, 0], [1, 0, 0, 1, 0]]"
77,0.8227082967758179,0.7986577181208053,0.30612244897959184,0.21538461538461537,0.1833157894736842,0.28476369495166487,"[0.6666666666666666, 0.0, 0.3333333333333333, 0.07692307692307693, 0.0]","[[12, 0, 5, 0, 1], [0, 0, 7, 1, 2], [2, 1, 2, 0, 1], [5, 0, 5, 1, 2], [1, 0, 0, 1, 0]]"
78,0.7566771388053894,0.7986577181208053,0.46938775510204084,0.3483760683760684,0.2941013009978527,0.40969445754808176,"[0.6111111111111112, 0.9, 0.0, 0.23076923076923078, 0.0]","[[11, 4, 0, 3, 0], [0, 9, 1, 0, 0], [1, 4, 0, 1, 0], [9, 1, 0, 3, 0], [0, 1, 0, 1, 0]]"
79,0.7517531991004944,0.7583892617449665,0.32653061224489793,0.2311111111111111,0.18058132343846628,0.2553481503918822,"[0.7222222222222222, 0.1, 0.3333333333333333, 0.0, 0.0]","[[13, 0, 5, 0, 0], [4, 1, 5, 0, 0], [4, 0, 2, 0, 0], [8, 0, 3, 0, 2], [2, 0, 0, 0, 0]]"
80,0.7764735162258148,0.7114093959731543,0.32653061224489793,0.21264957264957265,0.21970839617898444,0.3337334933973589,"[0.5555555555555556, 0.2, 0.0, 0.3076923076923077, 0.0]","[[10, 1, 4, 3, 0], [1, 2, 4, 3, 0], [1, 3, 0, 2, 0], [5, 1, 2, 4, 1], [1, 0, 0, 1, 0]]"
