epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix
27,1.2979394733905791,0.5102040816326531,0.22448979591836735,0.26,0.1703564727954972,0.13615652640042883,"[0.0, 0.8, 0.0, 0.5, 0.0]","[[0, 13, 5, 3, 2], [0, 8, 1, 0, 1], [0, 5, 0, 1, 0], [0, 3, 0, 3, 0], [0, 2, 2, 0, 0]]"
28,1.134525990486145,0.5238095238095238,0.24489795918367346,0.2347826086956522,0.2066009852216749,0.254850708756409,"[0.17391304347826086, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0]","[[4, 6, 6, 2, 5], [1, 5, 2, 1, 1], [0, 2, 2, 2, 0], [1, 1, 2, 1, 1], [0, 1, 3, 0, 0]]"
29,1.1288080871105195,0.4489795918367347,0.22448979591836735,0.12028985507246377,0.11111111111111112,0.22222222222222218,"[0.43478260869565216, 0.0, 0.16666666666666666, 0.0, 0.0]","[[10, 0, 7, 6, 0], [4, 0, 2, 4, 0], [1, 0, 1, 4, 0], [6, 0, 0, 0, 0], [1, 0, 2, 1, 0]]"
30,1.113421130180359,0.4897959183673469,0.1836734693877551,0.20869565217391303,0.12701149425287356,0.1348228946751114,"[0.043478260869565216, 0.5, 0.0, 0.5, 0.0]","[[1, 7, 0, 10, 5], [0, 5, 0, 4, 1], [0, 3, 0, 3, 0], [0, 3, 0, 3, 0], [0, 1, 0, 3, 0]]"
31,1.1254480719566344,0.6258503401360545,0.22448979591836735,0.2281159420289855,0.156158357771261,0.20740319588245854,"[0.17391304347826086, 0.3, 0.6666666666666666, 0.0, 0.0]","[[4, 5, 12, 1, 1], [2, 3, 4, 0, 1], [0, 2, 4, 0, 0], [2, 2, 2, 0, 0], [0, 0, 4, 0, 0]]"
32,1.0961677312850953,0.5714285714285714,0.24489795918367346,0.22144927536231881,0.17392156862745098,0.2278111244497799,"[0.17391304347826086, 0.6, 0.0, 0.3333333333333333, 0.0]","[[4, 8, 0, 4, 7], [1, 6, 0, 2, 1], [0, 4, 0, 2, 0], [1, 3, 0, 2, 0], [1, 3, 0, 0, 0]]"
33,0.9366076469421387,0.6326530612244898,0.1836734693877551,0.2127536231884058,0.12332506203473945,0.1562600226194696,"[0.13043478260869565, 0.1, 0.8333333333333334, 0.0, 0.0]","[[3, 1, 15, 3, 1], [2, 1, 6, 0, 1], [0, 0, 5, 1, 0], [3, 0, 3, 0, 0], [0, 0, 4, 0, 0]]"
34,1.006854349374771,0.5578231292517006,0.30612244897959184,0.2588405797101449,0.2025475599669148,0.2876116203305143,"[0.2608695652173913, 0.7, 0.0, 0.3333333333333333, 0.0]","[[6, 11, 0, 4, 2], [0, 7, 0, 2, 1], [0, 5, 0, 1, 0], [1, 3, 0, 2, 0], [1, 3, 0, 0, 0]]"
35,1.032295972108841,0.6870748299319728,0.16326530612244897,0.22666666666666666,0.1436883116883117,0.11129605088788762,"[0.0, 0.3, 0.3333333333333333, 0.5, 0.0]","[[0, 4, 10, 7, 2], [0, 3, 3, 3, 1], [0, 2, 2, 2, 0], [0, 2, 1, 3, 0], [0, 0, 3, 1, 0]]"
36,0.9755610585212707,0.6054421768707483,0.22448979591836735,0.2281159420289855,0.16286472148541115,0.2226312275573359,"[0.17391304347826086, 0.3, 0.0, 0.6666666666666666, 0.0]","[[4, 2, 0, 15, 2], [0, 3, 0, 7, 0], [0, 1, 0, 5, 0], [1, 1, 0, 4, 0], [1, 1, 0, 2, 0]]"
37,0.9963646531105042,0.6530612244897959,0.20408163265306123,0.1681159420289855,0.1392303848075962,0.20816122550969413,"[0.17391304347826086, 0.5, 0.16666666666666666, 0.0, 0.0]","[[4, 7, 9, 2, 1], [0, 5, 3, 2, 0], [0, 4, 1, 1, 0], [2, 3, 1, 0, 0], [0, 1, 3, 0, 0]]"
38,0.9164406180381774,0.6258503401360545,0.3877551020408163,0.2217391304347826,0.18387799564270152,0.33328887110399713,"[0.6086956521739131, 0.5, 0.0, 0.0, 0.0]","[[14, 6, 0, 0, 3], [4, 5, 0, 0, 1], [3, 3, 0, 0, 0], [5, 1, 0, 0, 0], [2, 2, 0, 0, 0]]"
39,1.0287465453147888,0.6122448979591837,0.16326530612244897,0.22869565217391305,0.10105204872646731,0.10244197346712769,"[0.043478260869565216, 0.1, 0.0, 1.0, 0.0]","[[1, 2, 4, 15, 1], [0, 1, 1, 8, 0], [0, 1, 0, 5, 0], [0, 0, 0, 6, 0], [0, 0, 1, 3, 0]]"
40,1.0073279201984406,0.5714285714285714,0.40816326530612246,0.18521739130434783,0.15396825396825395,0.3171363783608681,"[0.8260869565217391, 0.1, 0.0, 0.0, 0.0]","[[19, 1, 1, 0, 2], [7, 1, 1, 0, 1], [6, 0, 0, 0, 0], [6, 0, 0, 0, 0], [2, 0, 2, 0, 0]]"
41,1.043509066104889,0.5238095238095238,0.24489795918367346,0.2573913043478261,0.1637829457364341,0.18236355007119126,"[0.08695652173913043, 0.7, 0.0, 0.5, 0.0]","[[2, 14, 0, 5, 2], [0, 7, 0, 3, 0], [0, 5, 0, 1, 0], [0, 3, 0, 3, 0], [0, 4, 0, 0, 0]]"
42,0.9145187914371491,0.673469387755102,0.16326530612244897,0.19275362318840578,0.11066035609646159,0.13953167473886105,"[0.13043478260869565, 0.0, 0.16666666666666666, 0.6666666666666666, 0.0]","[[3, 1, 6, 12, 1], [0, 0, 2, 7, 1], [1, 0, 1, 4, 0], [1, 0, 1, 4, 0], [1, 0, 2, 1, 0]]"
43,0.9634615004062652,0.6802721088435374,0.24489795918367346,0.14956521739130435,0.14204878048780487,0.2484818317570931,"[0.34782608695652173, 0.4, 0.0, 0.0, 0.0]","[[8, 6, 4, 2, 3], [3, 4, 1, 1, 1], [1, 3, 0, 2, 0], [5, 1, 0, 0, 0], [1, 1, 2, 0, 0]]"
44,0.90306715965271,0.6462585034013606,0.40816326530612246,0.21913043478260869,0.18095238095238092,0.33624878522837703,"[0.6956521739130435, 0.4, 0.0, 0.0, 0.0]","[[16, 5, 0, 0, 2], [6, 4, 0, 0, 0], [4, 2, 0, 0, 0], [5, 1, 0, 0, 0], [2, 2, 0, 0, 0]]"
45,0.9645806789398194,0.6054421768707483,0.1836734693877551,0.24666666666666667,0.1587080745341615,0.12556217518063126,"[0.0, 0.4, 0.3333333333333333, 0.5, 0.0]","[[0, 5, 10, 7, 1], [0, 4, 2, 3, 1], [0, 2, 2, 2, 0], [0, 2, 1, 3, 0], [0, 0, 4, 0, 0]]"
46,0.8876896023750305,0.6054421768707483,0.30612244897959184,0.1756521739130435,0.1683794466403162,0.2987012987012987,"[0.4782608695652174, 0.4, 0.0, 0.0, 0.0]","[[11, 4, 1, 6, 1], [3, 4, 1, 2, 0], [2, 2, 0, 2, 0], [5, 1, 0, 0, 0], [2, 1, 0, 1, 0]]"
47,0.8934279680252075,0.7482993197278912,0.30612244897959184,0.1869565217391304,0.1597542242703533,0.2893507633468134,"[0.43478260869565216, 0.5, 0.0, 0.0, 0.0]","[[10, 7, 0, 2, 4], [3, 5, 0, 1, 1], [1, 4, 0, 1, 0], [3, 3, 0, 0, 0], [2, 2, 0, 0, 0]]"
48,0.9179697692394256,0.673469387755102,0.16326530612244897,0.24000000000000005,0.12794871794871793,0.09874411302982732,"[0.0, 0.2, 0.16666666666666666, 0.8333333333333334, 0.0]","[[0, 2, 5, 15, 1], [0, 2, 1, 7, 0], [0, 1, 1, 4, 0], [0, 1, 0, 5, 0], [0, 0, 2, 2, 0]]"
49,0.9415030181407928,0.5986394557823129,0.24489795918367346,0.18753623188405796,0.19186602870813396,0.2724994303941672,"[0.30434782608695654, 0.3, 0.16666666666666666, 0.16666666666666666, 0.0]","[[7, 3, 2, 8, 3], [2, 3, 1, 3, 1], [1, 1, 1, 3, 0], [4, 1, 0, 1, 0], [1, 0, 2, 1, 0]]"
50,0.9168473780155182,0.5510204081632653,0.30612244897959184,0.2002898550724638,0.1921904761904762,0.3222351797862002,"[0.43478260869565216, 0.4, 0.0, 0.16666666666666666, 0.0]","[[10, 3, 0, 8, 2], [2, 4, 0, 4, 0], [0, 2, 0, 4, 0], [4, 1, 0, 1, 0], [1, 1, 0, 2, 0]]"
51,0.9967175364494324,0.7482993197278912,0.22448979591836735,0.2507246376811594,0.1537037037037037,0.17573696145124715,"[0.08695652173913043, 0.5, 0.6666666666666666, 0.0, 0.0]","[[2, 8, 12, 0, 1], [0, 5, 4, 0, 1], [0, 2, 4, 0, 0], [2, 2, 2, 0, 0], [0, 0, 4, 0, 0]]"
52,0.9463897943496704,0.5986394557823129,0.2653061224489796,0.2568115942028985,0.18542857142857144,0.26355685131195333,"[0.21739130434782608, 0.4, 0.0, 0.6666666666666666, 0.0]","[[5, 6, 0, 9, 3], [0, 4, 0, 6, 0], [0, 2, 0, 4, 0], [0, 2, 0, 4, 0], [0, 1, 0, 3, 0]]"
53,0.8041880071163178,0.7074829931972789,0.24489795918367346,0.14028985507246378,0.1393201581027668,0.25098330241187383,"[0.43478260869565216, 0.1, 0.16666666666666666, 0.0, 0.0]","[[10, 0, 9, 4, 0], [3, 1, 5, 1, 0], [4, 0, 1, 1, 0], [5, 0, 1, 0, 0], [1, 0, 3, 0, 0]]"
54,0.808113569021225,0.6802721088435374,0.2653061224489796,0.21681159420289853,0.1648824293985584,0.24216818950196173,"[0.21739130434782608, 0.7, 0.0, 0.16666666666666666, 0.0]","[[5, 11, 0, 4, 3], [0, 7, 0, 2, 1], [0, 5, 0, 1, 0], [2, 3, 0, 1, 0], [1, 3, 0, 0, 0]]"
55,0.8143179535865783,0.6462585034013606,0.1836734693877551,0.15014492753623188,0.14916666666666667,0.2201530612244898,"[0.21739130434782608, 0.2, 0.16666666666666666, 0.16666666666666666, 0.0]","[[5, 2, 7, 8, 1], [0, 2, 3, 4, 1], [0, 1, 1, 4, 0], [3, 1, 1, 1, 0], [1, 0, 2, 1, 0]]"
56,0.7635355710983276,0.7414965986394558,0.2653061224489796,0.20956521739130435,0.17732702276312823,0.28197025936811504,"[0.34782608695652173, 0.2, 0.0, 0.5, 0.0]","[[8, 2, 0, 9, 4], [1, 2, 1, 5, 1], [1, 1, 0, 4, 0], [2, 1, 0, 3, 0], [1, 1, 0, 2, 0]]"
57,0.7700889587402344,0.7278911564625851,0.20408163265306123,0.17942028985507247,0.1454653318502039,0.19244058023654403,"[0.13043478260869565, 0.6, 0.0, 0.16666666666666666, 0.0]","[[3, 7, 8, 4, 1], [0, 6, 2, 2, 0], [0, 4, 0, 2, 0], [2, 3, 0, 1, 0], [1, 1, 2, 0, 0]]"
58,0.7825098037719727,0.7346938775510204,0.3877551020408163,0.2104347826086957,0.1843137254901961,0.3441376550620248,"[0.6521739130434783, 0.4, 0.0, 0.0, 0.0]","[[15, 5, 0, 1, 2], [4, 4, 1, 0, 1], [3, 2, 0, 1, 0], [5, 1, 0, 0, 0], [1, 2, 1, 0, 0]]"
59,0.7656666398048401,0.6802721088435374,0.3673469387755102,0.17913043478260868,0.1758241758241758,0.3310159228526575,"[0.6956521739130435, 0.2, 0.0, 0.0, 0.0]","[[16, 1, 1, 4, 1], [6, 2, 1, 1, 0], [4, 0, 0, 2, 0], [6, 0, 0, 0, 0], [1, 0, 2, 1, 0]]"
60,0.8472678899765015,0.673469387755102,0.1836734693877551,0.22000000000000003,0.1431578947368421,0.1134264232008593,"[0.0, 0.6, 0.0, 0.5, 0.0]","[[0, 11, 8, 3, 1], [0, 6, 1, 2, 1], [0, 5, 0, 1, 0], [0, 3, 0, 3, 0], [0, 3, 1, 0, 0]]"
61,0.7957629323005676,0.7006802721088435,0.2857142857142857,0.1782608695652174,0.17067745197168857,0.28521904211634097,"[0.391304347826087, 0.5, 0.0, 0.0, 0.0]","[[9, 4, 0, 5, 5], [3, 5, 0, 1, 1], [2, 2, 0, 2, 0], [5, 1, 0, 0, 0], [1, 1, 0, 2, 0]]"
62,0.7733119189739227,0.7006802721088435,0.1836734693877551,0.12753623188405797,0.10985749385749385,0.19853382139096426,"[0.30434782608695654, 0.0, 0.16666666666666666, 0.16666666666666666, 0.0]","[[7, 0, 8, 8, 0], [1, 0, 4, 5, 0], [1, 0, 1, 4, 0], [4, 0, 1, 1, 0], [1, 0, 2, 1, 0]]"
63,0.8547121524810791,0.6938775510204082,0.16326530612244897,0.2,0.11142857142857143,0.09737609329446066,"[0.0, 0.5, 0.0, 0.5, 0.0]","[[0, 6, 0, 11, 6], [0, 5, 0, 4, 1], [0, 3, 0, 3, 0], [0, 3, 0, 3, 0], [0, 1, 0, 3, 0]]"
64,0.7883211553096772,0.6530612244897959,0.2653061224489796,0.22086956521739132,0.20180015255530132,0.2758604585999159,"[0.30434782608695654, 0.3, 0.3333333333333333, 0.16666666666666666, 0.0]","[[7, 4, 8, 3, 1], [3, 3, 3, 1, 0], [1, 2, 2, 1, 0], [3, 1, 1, 1, 0], [1, 0, 3, 0, 0]]"
65,0.70886732339859,0.7755102040816326,0.24489795918367346,0.22550724637681158,0.16824324324324325,0.25351627137341426,"[0.2608695652173913, 0.2, 0.0, 0.6666666666666666, 0.0]","[[6, 2, 0, 13, 2], [1, 2, 1, 6, 0], [1, 0, 0, 5, 0], [1, 1, 0, 4, 0], [0, 1, 0, 3, 0]]"
66,0.6983884364366532,0.7619047619047619,0.2857142857142857,0.25014492753623185,0.19409372236958444,0.2677709810714737,"[0.21739130434782608, 0.7, 0.0, 0.3333333333333333, 0.0]","[[5, 11, 3, 4, 0], [0, 7, 0, 2, 1], [0, 5, 0, 1, 0], [1, 3, 0, 2, 0], [0, 3, 1, 0, 0]]"
67,0.778242689371109,0.7551020408163265,0.24489795918367346,0.2747826086956522,0.1988520194402547,0.24495097184172812,"[0.17391304347826086, 0.2, 0.16666666666666666, 0.8333333333333334, 0.0]","[[4, 2, 3, 11, 3], [0, 2, 1, 6, 1], [0, 1, 1, 4, 0], [0, 1, 0, 5, 0], [0, 0, 2, 2, 0]]"
68,0.7415981352329254,0.6394557823129252,0.46938775510204084,0.22260869565217392,0.18506787330316743,0.35271031489518884,"[0.9130434782608695, 0.2, 0.0, 0.0, 0.0]","[[21, 1, 0, 1, 0], [8, 2, 0, 0, 0], [6, 0, 0, 0, 0], [6, 0, 0, 0, 0], [4, 0, 0, 0, 0]]"
69,1.0507205963134765,0.54421768707483,0.2653061224489796,0.21681159420289853,0.16523809523809524,0.24538386783284744,"[0.21739130434782608, 0.7, 0.0, 0.16666666666666666, 0.0]","[[5, 11, 0, 4, 3], [0, 7, 0, 2, 1], [0, 5, 0, 1, 0], [2, 3, 0, 1, 0], [0, 4, 0, 0, 0]]"
70,0.8656848311424256,0.6938775510204082,0.16326530612244897,0.20202898550724635,0.12380952380952381,0.1280369290573372,"[0.043478260869565216, 0.3, 0.0, 0.6666666666666666, 0.0]","[[1, 4, 4, 11, 3], [0, 3, 1, 5, 1], [0, 2, 0, 4, 0], [0, 2, 0, 4, 0], [0, 0, 2, 2, 0]]"
71,0.730437022447586,0.673469387755102,0.2857142857142857,0.16898550724637681,0.1623913043478261,0.28020556048506357,"[0.4782608695652174, 0.2, 0.0, 0.16666666666666666, 0.0]","[[11, 2, 0, 8, 2], [4, 2, 0, 4, 0], [4, 0, 0, 2, 0], [5, 0, 0, 1, 0], [1, 1, 0, 2, 0]]"
72,0.7313623547554016,0.6802721088435374,0.3673469387755102,0.2017391304347826,0.17866666666666667,0.3308843537414966,"[0.6086956521739131, 0.4, 0.0, 0.0, 0.0]","[[14, 5, 2, 0, 2], [4, 4, 1, 0, 1], [3, 3, 0, 0, 0], [5, 1, 0, 0, 0], [1, 1, 2, 0, 0]]"
73,0.8040854185819626,0.7346938775510204,0.1836734693877551,0.23536231884057973,0.1242690058479532,0.1307733619763695,"[0.043478260869565216, 0.3, 0.0, 0.8333333333333334, 0.0]","[[1, 3, 0, 19, 0], [0, 3, 0, 7, 0], [0, 1, 0, 5, 0], [0, 1, 0, 5, 0], [0, 1, 0, 3, 0]]"
74,0.8300897300243377,0.7414965986394558,0.22448979591836735,0.20144927536231885,0.17299145299145297,0.2256410256410256,"[0.17391304347826086, 0.5, 0.16666666666666666, 0.16666666666666666, 0.0]","[[4, 7, 7, 3, 2], [0, 5, 2, 2, 1], [0, 4, 1, 1, 0], [2, 3, 0, 1, 0], [1, 1, 2, 0, 0]]"
75,0.6809552341699601,0.6870748299319728,0.40816326530612246,0.23043478260869565,0.18945868945868943,0.34638641781498924,"[0.6521739130434783, 0.5, 0.0, 0.0, 0.0]","[[15, 6, 1, 0, 1], [5, 5, 0, 0, 0], [3, 3, 0, 0, 0], [5, 1, 0, 0, 0], [1, 2, 1, 0, 0]]"
76,0.728441196680069,0.6938775510204082,0.20408163265306123,0.14753623188405798,0.13068733068733068,0.223845652417081,"[0.30434782608695654, 0.1, 0.0, 0.3333333333333333, 0.0]","[[7, 2, 2, 11, 1], [1, 1, 1, 7, 0], [1, 0, 0, 5, 0], [4, 0, 0, 2, 0], [1, 0, 1, 2, 0]]"
77,0.6487191468477249,0.7891156462585034,0.2857142857142857,0.2747826086956522,0.19925925925925925,0.25744520030234314,"[0.17391304347826086, 0.7, 0.0, 0.5, 0.0]","[[4, 9, 1, 6, 3], [0, 7, 0, 2, 1], [0, 4, 0, 2, 0], [0, 3, 0, 3, 0], [0, 2, 1, 1, 0]]"
78,0.6118425637483597,0.8163265306122449,0.30612244897959184,0.15304347826086956,0.1496296296296296,0.2804232804232804,"[0.5652173913043478, 0.2, 0.0, 0.0, 0.0]","[[13, 2, 1, 6, 1], [6, 2, 1, 1, 0], [5, 0, 0, 1, 0], [6, 0, 0, 0, 0], [1, 1, 0, 2, 0]]"
79,0.6481943517923355,0.8027210884353742,0.20408163265306123,0.2327536231884058,0.16881938095859997,0.20382976228234537,"[0.13043478260869565, 0.2, 0.16666666666666666, 0.6666666666666666, 0.0]","[[3, 2, 6, 11, 1], [0, 2, 3, 4, 1], [0, 1, 1, 4, 0], [0, 1, 1, 4, 0], [0, 0, 2, 2, 0]]"
80,0.6988622784614563,0.8027210884353742,0.30612244897959184,0.23420289855072465,0.18909558909558907,0.29384698772453877,"[0.30434782608695654, 0.7, 0.0, 0.16666666666666666, 0.0]","[[7, 10, 1, 4, 1], [0, 7, 0, 2, 1], [0, 5, 0, 1, 0], [2, 3, 0, 1, 0], [1, 2, 1, 0, 0]]"
