epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix
41,0.9849543333053589,0.6258503401360545,0.3,0.15833333333333333,0.15719063545150502,0.30341137123745826,"[0.4583333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[[11, 7, 0, 5, 1], [3, 4, 2, 3, 0], [3, 1, 0, 1, 0], [4, 1, 1, 0, 0], [1, 1, 0, 1, 0]]"
42,1.0005104184150695,0.6598639455782312,0.16,0.25666666666666665,0.17761904761904762,0.12423809523809522,"[0.0, 0.25, 0.2, 0.5, 0.3333333333333333]","[[0, 4, 3, 15, 2], [0, 3, 2, 5, 2], [0, 0, 1, 4, 0], [1, 1, 1, 3, 0], [0, 0, 0, 2, 1]]"
43,0.9876218736171722,0.6870748299319728,0.14,0.225,0.09154560609668969,0.0914741605144082,"[0.041666666666666664, 0.08333333333333333, 1.0, 0.0, 0.0]","[[1, 3, 13, 6, 1], [0, 1, 8, 3, 0], [0, 0, 5, 0, 0], [0, 1, 5, 0, 0], [1, 0, 2, 0, 0]]"
44,1.260522997379303,0.43537414965986393,0.36,0.16666666666666666,0.1397006414825374,0.2935424091233072,"[0.6666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0]","[[16, 7, 0, 1, 0], [9, 2, 0, 1, 0], [4, 1, 0, 0, 0], [5, 1, 0, 0, 0], [3, 0, 0, 0, 0]]"
45,1.0268973648548125,0.5782312925170068,0.2,0.26666666666666666,0.13680666312245257,0.16288144603934074,"[0.08333333333333333, 0.25, 1.0, 0.0, 0.0]","[[2, 6, 13, 2, 1], [0, 3, 8, 0, 1], [0, 0, 5, 0, 0], [0, 1, 5, 0, 0], [1, 0, 2, 0, 0]]"
46,1.0122308313846589,0.6326530612244898,0.16,0.15666666666666668,0.12790729194903766,0.18153429113580916,"[0.16666666666666666, 0.08333333333333333, 0.2, 0.3333333333333333, 0.0]","[[4, 1, 4, 13, 2], [1, 1, 5, 4, 1], [0, 0, 1, 4, 0], [2, 0, 2, 2, 0], [1, 0, 0, 2, 0]]"
47,0.9109997987747193,0.6530612244897959,0.24,0.11666666666666667,0.12163265306122448,0.24391836734693878,"[0.4166666666666667, 0.16666666666666666, 0.0, 0.0, 0.0]","[[10, 4, 0, 8, 2], [6, 2, 0, 3, 1], [3, 1, 0, 1, 0], [4, 1, 0, 0, 1], [2, 0, 0, 1, 0]]"
48,0.9404620051383972,0.6598639455782312,0.22,0.23833333333333334,0.1684212573918456,0.17551353874883285,"[0.041666666666666664, 0.5833333333333334, 0.4, 0.16666666666666666, 0.0]","[[1, 10, 4, 9, 0], [0, 7, 3, 2, 0], [0, 1, 2, 2, 0], [1, 1, 3, 1, 0], [1, 1, 0, 1, 0]]"
49,0.9615795075893402,0.6598639455782312,0.22,0.16333333333333333,0.14560176665439822,0.23252116304747883,"[0.3333333333333333, 0.08333333333333333, 0.4, 0.0, 0.0]","[[8, 0, 6, 6, 4], [3, 1, 5, 2, 1], [2, 0, 2, 1, 0], [5, 0, 1, 0, 0], [2, 0, 0, 1, 0]]"
50,0.8407194793224335,0.7074829931972789,0.24,0.18166666666666667,0.18538461538461534,0.2692307692307692,"[0.2916666666666667, 0.25, 0.2, 0.16666666666666666, 0.0]","[[7, 4, 0, 12, 1], [3, 3, 3, 3, 0], [2, 0, 1, 2, 0], [3, 1, 1, 1, 0], [1, 0, 0, 2, 0]]"
51,0.8818911194801331,0.7346938775510204,0.26,0.305,0.20139253539253538,0.18920437580437582,"[0.041666666666666664, 0.75, 0.4, 0.0, 0.3333333333333333]","[[1, 10, 6, 3, 4], [0, 9, 3, 0, 0], [0, 3, 2, 0, 0], [0, 2, 4, 0, 0], [0, 1, 1, 0, 1]]"
52,0.9935212075710297,0.6530612244897959,0.28,0.2316666666666667,0.1735323886639676,0.23170040485829962,"[0.125, 0.8333333333333334, 0.2, 0.0, 0.0]","[[3, 10, 4, 3, 4], [0, 10, 2, 0, 0], [1, 3, 1, 0, 0], [3, 2, 1, 0, 0], [1, 1, 0, 1, 0]]"
53,0.981468939781189,0.54421768707483,0.14,0.16499999999999998,0.0978397212543554,0.1278466898954704,"[0.125, 0.0, 0.2, 0.5, 0.0]","[[3, 0, 3, 18, 0], [0, 0, 4, 8, 0], [0, 0, 1, 4, 0], [2, 0, 1, 3, 0], [1, 0, 0, 2, 0]]"
54,0.8792001783847809,0.7006802721088435,0.32,0.29833333333333334,0.23316017316017312,0.2964588744588745,"[0.20833333333333334, 0.75, 0.2, 0.0, 0.3333333333333333]","[[5, 9, 2, 3, 5], [0, 9, 1, 0, 2], [1, 3, 1, 0, 0], [3, 1, 2, 0, 0], [0, 1, 1, 0, 1]]"
55,0.8903522908687591,0.673469387755102,0.18,0.15833333333333333,0.12300366300366301,0.1555164835164835,"[0.041666666666666664, 0.5833333333333334, 0.0, 0.16666666666666666, 0.0]","[[1, 6, 3, 12, 2], [0, 7, 2, 3, 0], [0, 2, 0, 3, 0], [2, 2, 1, 1, 0], [1, 1, 0, 1, 0]]"
56,0.8574174225330353,0.7074829931972789,0.16,0.18,0.11447811447811448,0.1523232323232323,"[0.16666666666666666, 0.0, 0.4, 0.3333333333333333, 0.0]","[[4, 0, 6, 12, 2], [0, 0, 7, 4, 1], [2, 0, 2, 1, 0], [2, 0, 2, 2, 0], [1, 0, 0, 2, 0]]"
57,0.8429395258426666,0.7346938775510204,0.2,0.18833333333333335,0.15278375149342888,0.2017921146953405,"[0.125, 0.4166666666666667, 0.4, 0.0, 0.0]","[[3, 7, 6, 5, 3], [0, 5, 4, 2, 1], [1, 1, 2, 1, 0], [2, 1, 3, 0, 0], [1, 1, 0, 1, 0]]"
58,0.8766749441623688,0.7006802721088435,0.32,0.19166666666666668,0.176036866359447,0.31410138248847924,"[0.375, 0.5833333333333334, 0.0, 0.0, 0.0]","[[9, 8, 0, 5, 2], [2, 7, 0, 2, 1], [3, 1, 0, 1, 0], [3, 2, 0, 0, 1], [1, 1, 0, 1, 0]]"
59,0.8378210425376892,0.7074829931972789,0.2,0.24166666666666664,0.10822510822510822,0.16926406926406926,"[0.20833333333333334, 0.0, 1.0, 0.0, 0.0]","[[5, 0, 16, 3, 0], [2, 0, 9, 1, 0], [0, 0, 5, 0, 0], [1, 0, 5, 0, 0], [1, 0, 2, 0, 0]]"
60,1.0235224902629851,0.5578231292517006,0.22,0.23333333333333334,0.17759103641456583,0.19239495798319328,"[0.08333333333333333, 0.5833333333333334, 0.0, 0.16666666666666666, 0.3333333333333333]","[[2, 10, 0, 10, 2], [0, 7, 1, 3, 1], [0, 2, 0, 3, 0], [2, 2, 0, 1, 1], [0, 1, 0, 1, 1]]"
61,0.7881623148918152,0.7346938775510204,0.24,0.11666666666666667,0.12163265306122448,0.24391836734693878,"[0.4166666666666667, 0.16666666666666666, 0.0, 0.0, 0.0]","[[10, 5, 1, 3, 5], [4, 2, 2, 2, 2], [4, 1, 0, 0, 0], [5, 0, 0, 0, 1], [2, 0, 0, 1, 0]]"
62,0.7764325439929962,0.7210884353741497,0.22,0.14833333333333332,0.12201426024955438,0.21812834224598932,"[0.375, 0.0, 0.2, 0.16666666666666666, 0.0]","[[9, 0, 4, 11, 0], [3, 0, 5, 4, 0], [3, 0, 1, 1, 0], [3, 0, 2, 1, 0], [2, 0, 0, 1, 0]]"
63,0.82938312292099,0.7278911564625851,0.2,0.26666666666666666,0.16027649769585253,0.13061751152073733,"[0.0, 0.5, 0.0, 0.5, 0.3333333333333333]","[[0, 8, 1, 12, 3], [0, 6, 1, 3, 2], [0, 2, 0, 3, 0], [0, 2, 0, 3, 1], [0, 1, 0, 1, 1]]"
64,0.87034672498703,0.6122448979591837,0.18,0.3,0.16586080586080584,0.14863003663003663,"[0.08333333333333333, 0.08333333333333333, 1.0, 0.0, 0.3333333333333333]","[[2, 1, 14, 5, 2], [0, 1, 8, 2, 1], [0, 0, 5, 0, 0], [0, 1, 5, 0, 0], [0, 0, 2, 0, 1]]"
65,0.8503320455551148,0.6122448979591837,0.26,0.19166666666666665,0.1800169779286927,0.2845365025466893,"[0.2916666666666667, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[[7, 2, 0, 15, 0], [4, 4, 0, 3, 1], [2, 0, 0, 3, 0], [2, 1, 0, 2, 1], [1, 0, 0, 2, 0]]"
66,0.8950998157262802,0.5782312925170068,0.22,0.2716666666666666,0.1779825708061002,0.1670383442265795,"[0.041666666666666664, 0.5833333333333334, 0.4, 0.0, 0.3333333333333333]","[[1, 10, 9, 0, 4], [0, 7, 5, 0, 0], [0, 3, 2, 0, 0], [0, 1, 5, 0, 0], [0, 1, 1, 0, 1]]"
67,0.9187521576881409,0.6394557823129252,0.08,0.13333333333333333,0.034782608695652174,0.020869565217391303,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.0]","[[0, 0, 2, 21, 1], [0, 0, 3, 8, 1], [0, 0, 0, 5, 0], [1, 0, 1, 4, 0], [1, 0, 0, 2, 0]]"
68,0.791500324010849,0.6394557823129252,0.42,0.25,0.21194805194805194,0.3852467532467532,"[0.5, 0.75, 0.0, 0.0, 0.0]","[[12, 9, 0, 3, 0], [1, 9, 2, 0, 0], [3, 2, 0, 0, 0], [3, 2, 1, 0, 0], [1, 1, 0, 1, 0]]"
69,0.9005456626415252,0.6870748299319728,0.44,0.20833333333333331,0.189247311827957,0.3741935483870968,"[0.7916666666666666, 0.25, 0.0, 0.0, 0.0]","[[19, 3, 1, 0, 1], [6, 3, 2, 0, 1], [5, 0, 0, 0, 0], [5, 0, 1, 0, 0], [3, 0, 0, 0, 0]]"
70,0.9121661961078644,0.6598639455782312,0.12,0.20666666666666664,0.149953314659197,0.09884220354808589,"[0.0, 0.16666666666666666, 0.2, 0.3333333333333333, 0.3333333333333333]","[[0, 2, 3, 17, 2], [0, 2, 6, 3, 1], [0, 0, 1, 4, 0], [0, 1, 3, 2, 0], [0, 0, 0, 2, 1]]"
71,0.7343760192394256,0.782312925170068,0.2,0.16499999999999998,0.13904761904761906,0.20152380952380955,"[0.125, 0.5, 0.2, 0.0, 0.0]","[[3, 7, 7, 5, 2], [0, 6, 4, 2, 0], [1, 3, 1, 0, 0], [1, 1, 4, 0, 0], [1, 1, 0, 1, 0]]"
72,0.7625953465700149,0.673469387755102,0.46,0.2,0.15991471215351813,0.3495095948827292,"[0.9166666666666666, 0.08333333333333333, 0.0, 0.0, 0.0]","[[22, 1, 0, 0, 1], [8, 1, 2, 0, 1], [5, 0, 0, 0, 0], [5, 0, 1, 0, 0], [3, 0, 0, 0, 0]]"
73,0.8400798290967941,0.7006802721088435,0.18,0.21666666666666665,0.13244739756367663,0.13661129568106312,"[0.0, 0.4166666666666667, 0.0, 0.6666666666666666, 0.0]","[[0, 2, 0, 22, 0], [0, 5, 2, 5, 0], [0, 1, 0, 4, 0], [0, 1, 1, 4, 0], [1, 0, 0, 2, 0]]"
74,0.8249037981033325,0.7210884353741497,0.14,0.2833333333333333,0.12658730158730158,0.0719047619047619,"[0.0, 0.08333333333333333, 1.0, 0.0, 0.3333333333333333]","[[0, 3, 12, 6, 3], [0, 1, 7, 3, 1], [0, 0, 5, 0, 0], [0, 0, 5, 0, 1], [0, 0, 1, 1, 1]]"
75,0.7910996675491333,0.6938775510204082,0.4,0.20833333333333334,0.18316498316498314,0.35070707070707074,"[0.625, 0.4166666666666667, 0.0, 0.0, 0.0]","[[15, 8, 0, 1, 0], [6, 5, 0, 0, 1], [4, 1, 0, 0, 0], [4, 1, 1, 0, 0], [2, 0, 0, 1, 0]]"
76,0.7272141814231873,0.7278911564625851,0.18,0.16333333333333333,0.11278752436647173,0.17839376218323585,"[0.25, 0.0, 0.4, 0.16666666666666666, 0.0]","[[6, 0, 10, 8, 0], [2, 0, 7, 3, 0], [2, 0, 2, 1, 0], [3, 0, 2, 1, 0], [1, 0, 1, 1, 0]]"
77,0.7887046337127686,0.7482993197278912,0.3,0.26666666666666666,0.2177272727272727,0.29754545454545456,"[0.25, 0.5833333333333334, 0.0, 0.16666666666666666, 0.3333333333333333]","[[6, 10, 0, 5, 3], [0, 7, 1, 2, 2], [1, 3, 0, 1, 0], [2, 2, 0, 1, 1], [0, 1, 0, 1, 1]]"
78,0.7031153827905655,0.782312925170068,0.26,0.15,0.1523411371237458,0.27792642140468227,"[0.4166666666666667, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0]","[[10, 2, 0, 12, 0], [4, 2, 3, 3, 0], [2, 0, 0, 3, 0], [4, 0, 1, 1, 0], [2, 0, 0, 1, 0]]"
79,0.6612807929515838,0.8367346938775511,0.2,0.2033333333333333,0.1550310559006211,0.2008944099378882,"[0.16666666666666666, 0.25, 0.6, 0.0, 0.0]","[[4, 6, 6, 5, 3], [2, 3, 4, 2, 1], [2, 0, 3, 0, 0], [2, 1, 3, 0, 0], [1, 1, 0, 1, 0]]"
80,0.7372258365154266,0.7755102040816326,0.26,0.19166666666666668,0.16932400932400932,0.2666853146853147,"[0.20833333333333334, 0.5833333333333334, 0.0, 0.16666666666666666, 0.0]","[[5, 7, 0, 12, 0], [0, 7, 1, 3, 1], [1, 1, 0, 3, 0], [2, 2, 1, 1, 0], [1, 1, 0, 1, 0]]"
